ID,Target
2683,Weather-Query
2684,Alarm-Update
2685,TVProgram-Play
2686,Music-Play
2687,Calendar-Query
2688,Radio-Listen
2689,Music-Play
2690,Weather-Query
2691,Weather-Query
2692,Calendar-Query
2693,FilmTele-Play
2694,Travel-Query
2695,HomeAppliance-Control
2696,Alarm-Update
2697,FilmTele-Play
2698,Weather-Query
2699,FilmTele-Play
2700,Music-Play
2701,Alarm-Update
2702,Video-Play
2703,Travel-Query
2704,Calendar-Query
2705,Video-Play
2706,Music-Play
2707,FilmTele-Play
2708,FilmTele-Play
2709,Music-Play
2710,FilmTele-Play
2711,Weather-Query
2712,Radio-Listen
2713,Calendar-Query
2714,Weather-Query
2715,Music-Play
2716,Travel-Query
2717,FilmTele-Play
2718,FilmTele-Play
2719,FilmTele-Play
2720,Audio-Play
2721,FilmTele-Play
2722,Radio-Listen
2723,Music-Play
2724,Weather-Query
2725,Calendar-Query
2726,TVProgram-Play
2727,HomeAppliance-Control
2728,FilmTele-Play
2729,HomeAppliance-Control
2730,Music-Play
2731,Music-Play
2732,FilmTele-Play
2733,Music-Play
2734,Video-Play
2735,Audio-Play
2736,Alarm-Update
2737,FilmTele-Play
2738,FilmTele-Play
2739,FilmTele-Play
2740,FilmTele-Play
2741,Travel-Query
2742,FilmTele-Play
2743,Video-Play
2744,Travel-Query
2745,Radio-Listen
2746,Music-Play
2747,Video-Play
2748,Audio-Play
2749,HomeAppliance-Control
2750,HomeAppliance-Control
2751,Video-Play
2752,Weather-Query
2753,Weather-Query
2754,Radio-Listen
2755,FilmTele-Play
2756,Music-Play
2757,Radio-Listen
2758,Radio-Listen
2759,Alarm-Update
2760,Travel-Query
2761,Calendar-Query
2762,Video-Play
2763,Calendar-Query
2764,Weather-Query
2765,Travel-Query
2766,FilmTele-Play
2767,TVProgram-Play
2768,Video-Play
2769,Travel-Query
2770,Other
2771,Travel-Query
2772,Alarm-Update
2773,Radio-Listen
2774,Weather-Query
2775,Video-Play
2776,Radio-Listen
2777,Video-Play
2778,Music-Play
2779,Alarm-Update
2780,Weather-Query
2781,Weather-Query
2782,Audio-Play
2783,Radio-Listen
2784,Audio-Play
2785,Travel-Query
2786,FilmTele-Play
2787,Travel-Query
2788,Music-Play
2789,Video-Play
2790,FilmTele-Play
2791,Audio-Play
2792,FilmTele-Play
2793,Music-Play
2794,Alarm-Update
2795,Radio-Listen
2796,FilmTele-Play
2797,Alarm-Update
2798,Calendar-Query
2799,Calendar-Query
2800,Radio-Listen
2801,Travel-Query
2802,FilmTele-Play
2803,Calendar-Query
2804,Video-Play
2805,Video-Play
2806,Video-Play
2807,Audio-Play
2808,Radio-Listen
2809,FilmTele-Play
2810,Weather-Query
2811,Weather-Query
2812,Alarm-Update
2813,FilmTele-Play
2814,FilmTele-Play
2815,Music-Play
2816,FilmTele-Play
2817,HomeAppliance-Control
2818,FilmTele-Play
2819,HomeAppliance-Control
2820,Weather-Query
2821,Radio-Listen
2822,Weather-Query
2823,Music-Play
2824,Weather-Query
2825,FilmTele-Play
2826,Weather-Query
2827,Calendar-Query
2828,Alarm-Update
2829,Video-Play
2830,Alarm-Update
2831,Music-Play
2832,FilmTele-Play
2833,HomeAppliance-Control
2834,Weather-Query
2835,FilmTele-Play
2836,Radio-Listen
2837,FilmTele-Play
2838,FilmTele-Play
2839,Music-Play
2840,TVProgram-Play
2841,FilmTele-Play
2842,FilmTele-Play
2843,Music-Play
2844,Travel-Query
2845,Weather-Query
2846,Weather-Query
2847,Weather-Query
2848,FilmTele-Play
2849,Audio-Play
2850,Travel-Query
2851,Calendar-Query
2852,FilmTele-Play
2853,Calendar-Query
2854,FilmTele-Play
2855,FilmTele-Play
2856,Calendar-Query
2857,Audio-Play
2858,HomeAppliance-Control
2859,Radio-Listen
2860,TVProgram-Play
2861,FilmTele-Play
2862,Alarm-Update
2863,Calendar-Query
2864,Radio-Listen
2865,Video-Play
2866,Video-Play
2867,Calendar-Query
2868,Calendar-Query
2869,FilmTele-Play
2870,Travel-Query
2871,FilmTele-Play
2872,Alarm-Update
2873,FilmTele-Play
2874,Travel-Query
2875,Radio-Listen
2876,HomeAppliance-Control
2877,Video-Play
2878,Weather-Query
2879,Radio-Listen
2880,Music-Play
2881,Radio-Listen
2882,Travel-Query
2883,Music-Play
2884,FilmTele-Play
2885,FilmTele-Play
2886,Video-Play
2887,FilmTele-Play
2888,Video-Play
2889,FilmTele-Play
2890,Music-Play
2891,Video-Play
2892,FilmTele-Play
2893,HomeAppliance-Control
2894,Travel-Query
2895,Radio-Listen
2896,Radio-Listen
2897,FilmTele-Play
2898,Video-Play
2899,Video-Play
2900,Radio-Listen
2901,Radio-Listen
2902,Travel-Query
2903,HomeAppliance-Control
2904,Alarm-Update
2905,Travel-Query
2906,Travel-Query
2907,Music-Play
2908,HomeAppliance-Control
2909,Radio-Listen
2910,Calendar-Query
2911,Weather-Query
2912,Alarm-Update
2913,Alarm-Update
2914,FilmTele-Play
2915,FilmTele-Play
2916,FilmTele-Play
2917,Travel-Query
2918,Travel-Query
2919,HomeAppliance-Control
2920,Radio-Listen
2921,FilmTele-Play
2922,Radio-Listen
2923,Travel-Query
2924,Weather-Query
2925,Weather-Query
2926,Video-Play
2927,TVProgram-Play
2928,FilmTele-Play
2929,FilmTele-Play
2930,Radio-Listen
2931,Radio-Listen
2932,Alarm-Update
2933,Weather-Query
2934,Radio-Listen
2935,TVProgram-Play
2936,Calendar-Query
2937,HomeAppliance-Control
2938,Weather-Query
2939,Travel-Query
2940,Video-Play
2941,Music-Play
2942,Calendar-Query
2943,Music-Play
2944,Alarm-Update
2945,Travel-Query
2946,HomeAppliance-Control
2947,Other
2948,Weather-Query
2949,Weather-Query
2950,Video-Play
2951,HomeAppliance-Control
2952,FilmTele-Play
2953,FilmTele-Play
2954,FilmTele-Play
2955,Music-Play
2956,Weather-Query
2957,Weather-Query
2958,Travel-Query
2959,Weather-Query
2960,Video-Play
2961,FilmTele-Play
2962,Radio-Listen
2963,Calendar-Query
2964,Radio-Listen
2965,Radio-Listen
2966,Music-Play
2967,Video-Play
2968,FilmTele-Play
2969,Music-Play
2970,TVProgram-Play
2971,Video-Play
2972,Alarm-Update
2973,FilmTele-Play
2974,Video-Play
2975,Weather-Query
2976,FilmTele-Play
2977,Audio-Play
2978,FilmTele-Play
2979,Alarm-Update
2980,FilmTele-Play
2981,TVProgram-Play
2982,Audio-Play
2983,FilmTele-Play
2984,Alarm-Update
2985,FilmTele-Play
2986,HomeAppliance-Control
2987,Radio-Listen
2988,Travel-Query
2989,Radio-Listen
2990,Video-Play
2991,Music-Play
2992,Audio-Play
2993,Alarm-Update
2994,Alarm-Update
2995,Music-Play
2996,Alarm-Update
2997,Music-Play
2998,Video-Play
2999,Weather-Query
