ID,Target
2803,Calendar-Query
2804,Radio-Listen
2805,Audio-Play
2806,Video-Play
2807,Music-Play
2808,Radio-Listen
2809,Audio-Play
2810,Weather-Query
2811,Weather-Query
2812,Alarm-Update
2813,Audio-Play
2814,Other
2815,Radio-Listen
2816,Music-Play
2817,HomeAppliance-Control
2818,Music-Play
2819,HomeAppliance-Control
2820,Alarm-Update
2821,Radio-Listen
2822,Weather-Query
2823,Music-Play
2824,Weather-Query
2825,Music-Play
2826,Alarm-Update
2827,Calendar-Query
2828,Alarm-Update
2829,Video-Play
2830,Music-Play
2831,Music-Play
2832,FilmTele-Play
2833,HomeAppliance-Control
2834,Weather-Query
2835,Video-Play
2836,Radio-Listen
2837,Other
2838,Music-Play
2839,Other
2840,TVProgram-Play
2841,FilmTele-Play
2842,Radio-Listen
2843,Music-Play
2844,FilmTele-Play
2845,Weather-Query
2846,Weather-Query
2847,Weather-Query
2848,FilmTele-Play
2849,Audio-Play
2850,Video-Play
2851,Calendar-Query
2852,Video-Play
2853,Calendar-Query
2854,Music-Play
2855,Other
2856,Calendar-Query
2857,Video-Play
2858,HomeAppliance-Control
2859,Radio-Listen
2860,TVProgram-Play
2861,Music-Play
2862,Alarm-Update
2863,Calendar-Query
2864,Music-Play
2865,Video-Play
2866,Video-Play
2867,Calendar-Query
2868,Calendar-Query
2869,FilmTele-Play
2870,Travel-Query
2871,FilmTele-Play
2872,Alarm-Update
2873,FilmTele-Play
2874,Music-Play
2875,Radio-Listen
2876,HomeAppliance-Control
2877,Radio-Listen
2878,Music-Play
2879,Radio-Listen
2880,Music-Play
2881,Video-Play
2882,Weather-Query
2883,Music-Play
2884,Music-Play
2885,FilmTele-Play
2886,Video-Play
2887,Music-Play
2888,Video-Play
2889,Music-Play
2890,Music-Play
2891,Video-Play
2892,Audio-Play
2893,HomeAppliance-Control
2894,Travel-Query
2895,Radio-Listen
2896,FilmTele-Play
2897,FilmTele-Play
2898,Alarm-Update
2899,Video-Play
2900,Radio-Listen
2901,Radio-Listen
2902,Travel-Query
2903,HomeAppliance-Control
2904,Alarm-Update
2905,Travel-Query
2906,Music-Play
2907,Music-Play
2908,HomeAppliance-Control
2909,Radio-Listen
2910,Calendar-Query
2911,Weather-Query
2912,Alarm-Update
2913,Alarm-Update
2914,Audio-Play
2915,FilmTele-Play
2916,FilmTele-Play
2917,Music-Play
2918,Travel-Query
2919,HomeAppliance-Control
2920,Music-Play
2921,Video-Play
2922,Radio-Listen
2923,Travel-Query
2924,Weather-Query
2925,Weather-Query
2926,Video-Play
2927,TVProgram-Play
2928,FilmTele-Play
2929,Music-Play
2930,Audio-Play
2931,Radio-Listen
2932,Alarm-Update
2933,Weather-Query
2934,Music-Play
2935,Video-Play
2936,Calendar-Query
2937,HomeAppliance-Control
2938,Music-Play
2939,TVProgram-Play
2940,Video-Play
2941,Music-Play
2942,Calendar-Query
2943,Music-Play
2944,Alarm-Update
2945,Travel-Query
2946,HomeAppliance-Control
2947,Other
2948,Alarm-Update
2949,Weather-Query
2950,Video-Play
2951,HomeAppliance-Control
2952,FilmTele-Play
2953,FilmTele-Play
2954,Music-Play
2955,Music-Play
2956,Weather-Query
2957,Weather-Query
2958,Travel-Query
2959,Weather-Query
2960,Music-Play
2961,Video-Play
2962,Radio-Listen
2963,Calendar-Query
2964,Radio-Listen
2965,Radio-Listen
2966,Music-Play
2967,Video-Play
2968,Music-Play
2969,Music-Play
2970,TVProgram-Play
2971,Video-Play
2972,Alarm-Update
2973,Video-Play
2974,Video-Play
2975,Calendar-Query
2976,Video-Play
2977,Audio-Play
2978,FilmTele-Play
2979,Music-Play
2980,Audio-Play
2981,TVProgram-Play
2982,Audio-Play
2983,FilmTele-Play
2984,Other
2985,FilmTele-Play
2986,HomeAppliance-Control
2987,Radio-Listen
2988,Travel-Query
2989,Radio-Listen
2990,Music-Play
2991,Music-Play
2992,Audio-Play
2993,Music-Play
2994,Alarm-Update
2995,Music-Play
2996,Alarm-Update
2997,Music-Play
2998,Video-Play
2999,Music-Play
